Detector,X,Y,sep,Effort
NE_2213,452321.9738,5349218.807,/,2
NE_2214,453320.2449,5349174.257,/,2
NE_2222,461306.3878,5348818.034,/,2
NE_2223,462304.653,5348773.528,/,5
NE_2224,463302.9174,5348729.026,/,5
NE_2225,464301.1816,5348684.53,/,2
NE_2227,466297.7082,5348595.55,/,1
NE_2228,467295.9709,5348551.069,/,4
NE_2229,468294.2331,5348506.591,/,1
NE_2251,422328.6693,5349559.245,/,2
NE_2275,446287.75,5348487.927,/,1
NE_2276,447286.0309,5348443.349,/,1
NE_2277,448284.311,5348398.776,/,1
NE_2278,449282.5901,5348354.208,/,1
NE_2292,463258.4187,5347730.76,/,5
NE_2293,464256.6875,5347686.264,/,3
NE_2294,465254.9558,5347641.772,/,2
NE_2295,466253.2236,5347597.286,/,1
NE_2296,467251.4912,5347552.804,/,3
NE_2318,421285.6566,5348605.628,/,2
NE_2319,422283.9733,5348560.931,/,2
NE_2344,447241.4562,5347445.066,/,1
NE_2345,448239.741,5347400.494,/,1
NE_2357,460219.0965,5346866.004,/,2
NE_2358,461217.3717,5346821.494,/,2
NE_2359,462215.6463,5346776.989,/,3
NE_2360,463213.9203,5346732.488,/,4
NE_2361,464212.194,5346687.993,/,1
NE_2362,465210.4671,5346643.501,/,1
NE_2363,466208.7398,5346599.016,/,1
NE_2364,467207.0121,5346554.534,/,3
NE_2365,468205.2837,5346510.057,/,3
NE_2366,469203.5551,5346465.586,/,3
NE_2367,470201.8261,5346421.118,/,3
NE_2368,471200.0968,5346376.655,/,1
NE_2388,421240.9573,5347607.309,/,2
NE_2418,451190.0353,5346268.523,/,2
NE_2419,452188.3216,5346223.971,/,2
NE_2420,453186.6069,5346179.424,/,2
NE_2421,454184.8914,5346134.881,/,2
NE_2427,460174.5845,5345867.726,/,2
NE_2432,465165.9788,5345645.226,/,1
NE_2433,466164.2561,5345600.74,/,1
NE_2434,467162.5332,5345556.259,/,1
NE_2435,468160.8096,5345511.784,/,3
NE_2436,469159.0857,5345467.312,/,3
NE_2437,470157.3614,5345422.845,/,3
NE_2438,471155.6368,5345378.383,/,3
NE_2439,472153.9119,5345333.925,/,1
NE_2440,473152.1866,5345289.473,/,1
NE_2456,421196.2596,5346608.984,/,2
NE_2458,423192.9109,5346519.6,/,2
NE_2485,450147.1898,5345314.79,/,2
NE_2486,451145.4814,5345270.233,/,2
NE_2489,454140.3519,5345136.594,/,2
NE_2503,468116.336,5344513.505,/,2
NE_2505,470112.8971,5344424.567,/,3
NE_2506,471111.177,5344380.106,/,3
NE_2525,421151.5634,5345610.654,/,2
NE_2526,422149.8948,5345565.961,/,2
NE_2527,423148.2243,5345521.274,/,2
NE_2528,424146.5527,5345476.59,/,2
NE_2529,425144.8793,5345431.911,/,2
NE_2553,449104.3346,5344361.055,/,2
NE_2554,450102.6319,5344316.496,/,2
NE_2558,454095.8129,5344138.303,/,2
NE_2571,467073.5766,5343559.697,/,2
NE_2572,468071.8625,5343515.221,/,2
NE_2600,421106.869,5344612.32,/,2
NE_2601,422105.205,5344567.629,/,2
NE_2603,424101.8724,5344478.26,/,2
NE_2604,425100.2039,5344433.583,/,2
NE_2633,454051.2746,5343140.007,/,2
NE_2634,455049.5726,5343095.472,/,2
NE_2636,457046.1663,5343006.415,/,1
NE_2637,458044.4623,5342961.893,/,1
NE_2645,466030.8082,5342605.889,/,2
NE_2646,467029.0989,5342561.409,/,2
NE_2684,423058.856,5343524.606,/,2
NE_2685,424057.1937,5343479.925,/,2
NE_2716,455005.0397,5342097.172,/,2
NE_2717,456003.3417,5342052.642,/,2
NE_2718,457001.6428,5342008.116,/,3
NE_2719,457999.9432,5341963.595,/,1
NE_2726,464988.0301,5341652.079,/,2
NE_2727,465986.3263,5341607.595,/,2
NE_2767,423014.1741,5342526.265,/,2
NE_2768,424012.5165,5342481.586,/,5
NE_2800,455958.8143,5341054.338,/,3
NE_2801,456957.1201,5341009.813,/,3
NE_2807,462946.9416,5340742.761,/,2
NE_2808,463945.2431,5340698.269,/,2
NE_2809,464943.5443,5340653.78,/,2
NE_2853,423967.8408,5341483.242,/,2
NE_2854,424966.1864,5341438.57,/,2
NE_2855,425964.5307,5341393.902,/,2
NE_2862,432952.9001,5341081.357,/,1
NE_2886,456912.5979,5340011.505,/,3
NE_2889,459907.5252,5339877.96,/,1
NE_2892,462902.447,5339744.456,/,2
NE_2893,463900.7531,5339699.965,/,2
NE_2942,424921.5169,5340440.223,/,2
NE_2943,425919.8657,5340395.556,/,2
NE_2949,431909.9288,5340127.655,/,2
NE_2950,432908.268,5340083.022,/,2
NE_2951,433906.6057,5340038.392,/,1
NE_2971,453873.1292,5339146.777,/,1
NE_2972,454871.4457,5339102.246,/,1
NE_2973,455869.7614,5339057.717,/,1
NE_2974,456868.0764,5339013.193,/,4
NE_2977,459863.0174,5338879.649,/,1
NE_2978,460861.33,5338835.144,/,1
NE_2980,462857.9529,5338746.148,/,2
NE_3037,432863.6369,5339084.681,/,5
NE_3038,433861.9794,5339040.052,/,5
NE_3039,434860.3207,5338995.431,/,1
NE_3060,455825.2362,5338059.398,/,3
NE_3061,456823.5556,5338014.876,/,4
NE_3062,457821.8745,5337970.358,/,1
NE_3063,458820.1927,5337925.844,/,1
NE_3064,459818.5103,5337881.335,/,1
NE_3067,462813.4595,5337747.834,/,1
NE_3122,430822.3094,5338175.603,/,3
NE_3123,431820.6592,5338130.967,/,3
NE_3124,432819.0075,5338086.335,/,4
NE_3125,433817.3545,5338041.709,/,5
NE_3126,434815.7002,5337997.086,/,4
NE_3147,455780.7116,5337061.077,/,3
NE_3150,458775.6818,5336927.523,/,1
NE_3151,459774.0038,5336883.015,/,1
NE_3153,461770.6461,5336794.012,/,1
NE_3154,462768.9664,5336749.517,/,1
NE_3155,463767.2862,5336705.026,/,1
NE_3169,477743.7196,5336082.63,/,3
NE_3170,478742.0342,5336038.206,/,3
NE_3171,479740.3486,5335993.787,/,5
NE_3172,480738.6629,5335949.372,/,5
NE_3207,429779.3164,5337221.888,/,1
NE_3208,430777.6722,5337177.249,/,3
NE_3210,432774.3792,5337087.986,/,1
NE_3211,433772.7307,5337043.359,/,1
NE_3221,443756.1806,5336597.356,/,2
NE_3222,444754.5196,5336552.781,/,1
NE_3223,445752.8576,5336508.21,/,1
NE_3231,453739.5281,5336151.805,/,1
NE_3232,454737.8581,5336107.276,/,3
NE_3233,455736.1875,5336062.749,/,3
NE_3241,463722.7982,5335706.705,/,1
NE_3254,476700.9748,5335128.74,/,1
NE_3255,477699.294,5335084.313,/,1
NE_3257,479695.9318,5334995.471,/,1
NE_3258,480694.2506,5334951.056,/,4
NE_3259,481692.5693,5334906.646,/,2
NE_3291,429734.6757,5336223.53,/,2
NE_3292,430733.0359,5336178.892,/,1
NE_3294,432729.7521,5336089.63,/,3
NE_3295,433728.1083,5336045.007,/,5
NE_3296,434726.4631,5336000.387,/,6
NE_3305,443711.6035,5335599.014,/,2
NE_3315,453694.996,5335153.474,/,1
NE_3316,454693.3307,5335108.944,/,3
NE_3325,463678.3107,5334708.378,/,1
NE_3326,464676.6388,5334663.893,/,3
NE_3327,465674.9666,5334619.413,/,3
NE_3337,475658.2213,5334174.851,/,1
NE_3338,476656.545,5334130.42,/,1
NE_3339,477654.8685,5334085.992,/,3
NE_3342,480649.8383,5333952.735,/,3
NE_3343,481648.1614,5333908.326,/,2
NE_3373,428691.6704,5335269.808,/,1
NE_3374,429690.0366,5335225.167,/,1
NE_3375,430688.4011,5335180.531,/,1
NE_3376,431686.7645,5335135.899,/,1
NE_3377,432685.1264,5335091.271,/,4
NE_3378,433683.4871,5335046.648,/,3
NE_3379,434681.8465,5335002.031,/,2
NE_3380,435680.2047,5334957.417,/,1
NE_3388,443667.0273,5334600.668,/,2
NE_3395,450655.4428,5334288.749,/,1
NE_3397,452652.1249,5334199.669,/,1
NE_3398,453650.4646,5334155.135,/,1
NE_3399,454648.8037,5334110.607,/,3
NE_3408,463633.8238,5333710.048,/,1
NE_3410,465630.4885,5333621.084,/,3
NE_3415,470622.1422,5333398.749,/,4
NE_3416,471620.4718,5333354.295,/,4
NE_3417,472618.801,5333309.847,/,3
NE_3418,473617.1301,5333265.401,/,3
NE_3419,474615.4589,5333220.961,/,1
NE_3420,475613.7869,5333176.525,/,1
NE_3422,477610.4432,5333087.665,/,3
NE_3423,478608.7711,5333043.243,/,3
NE_3425,480605.4262,5332954.41,/,1
NE_3426,481603.7536,5332910,/,1
NE_3457,431642.1355,5334137.534,/,1
NE_3458,432640.502,5334092.908,/,5
NE_3459,433638.8671,5334048.287,/,5
NE_3460,434637.2311,5334003.67,/,1
NE_3461,435635.5937,5333959.057,/,2
NE_3465,439629.0321,5333780.652,/,6
NE_3466,440627.3888,5333736.062,/,2
NE_3469,443622.4525,5333602.317,/,2
NE_3475,449612.5522,5333334.95,/,1
NE_3476,450610.8989,5333290.405,/,1
NE_3477,451609.2448,5333245.864,/,1
NE_3478,452607.5898,5333201.326,/,1
NE_3479,453605.934,5333156.794,/,1
NE_3488,462590.9998,5332756.201,/,1
NE_3489,463589.3373,5332711.713,/,1
NE_3490,464587.6744,5332667.229,/,1
NE_3491,465586.0109,5332622.749,/,4
NE_3492,466584.347,5332578.274,/,4
NE_3496,470577.6867,5332400.417,/,4
NE_3497,471576.0205,5332355.964,/,4
NE_3498,472574.3542,5332311.515,/,3
NE_3500,474571.0206,5332222.631,/,1
NE_3504,478564.3503,5332044.913,/,3
NE_3505,479562.6822,5332000.494,/,3
NE_3506,480561.0142,5331956.081,/,3
NE_3507,481559.3459,5331911.67,/,3
NE_3536,432595.8789,5333094.54,/,1
NE_3537,433594.2486,5333049.919,/,6
NE_3538,434592.617,5333005.304,/,12
NE_3539,435590.984,5332960.692,/,4
NE_3543,439584.4403,5332782.292,/,6
NE_3546,442579.5206,5332648.538,/,2
NE_3547,443577.8782,5332603.962,/,2
NE_3555,451564.7063,5332247.516,/,1
NE_3556,452563.0556,5332202.979,/,1
NE_3557,453561.4043,5332158.448,/,1
NE_3570,466539.8741,5331579.936,/,4
NE_3571,467538.2141,5331535.466,/,4
NE_3572,468536.5536,5331491,/,4
NE_3573,469534.8926,5331446.538,/,4
NE_3574,470533.2312,5331402.081,/,4
NE_3584,480516.6025,5330957.746,/,3
NE_3611,429556.127,5332230.05,/,1
NE_3612,430554.5048,5332185.419,/,2
NE_3613,431552.8817,5332140.791,/,6
NE_3614,432551.2572,5332096.168,/,1
NE_3615,433549.6312,5332051.549,/,3
NE_3616,434548.004,5332006.934,/,12
NE_3617,435546.3756,5331962.324,/,5
NE_3621,439539.8496,5331783.928,/,6
NE_3624,442534.943,5331650.178,/,2
NE_3634,452518.5222,5331204.628,/,1
NE_3635,453516.8752,5331160.097,/,1
NE_3691,429511.4932,5331231.67,/,1
NE_3692,430509.8756,5331187.039,/,6
NE_3693,431508.2568,5331142.412,/,10
NE_3694,432506.6367,5331097.791,/,12
NE_3695,433505.0151,5331053.172,/,17
NE_3696,434503.3924,5331008.559,/,14
NE_3697,435501.7684,5330963.951,/,11
NE_3698,436500.1431,5330919.347,/,1
NE_3699,437498.5165,5330874.746,/,9
NE_3700,438496.8888,5330830.151,/,9
NE_3701,439495.26,5330785.56,/,10
NE_3702,440493.6299,5330740.973,/,3
NE_3704,442490.3665,5330651.812,/,2
NE_3769,428468.4724,5330277.918,/,3
NE_3770,429466.8609,5330233.284,/,4
NE_3773,432462.0175,5330099.41,/,1
NE_3774,433460.4005,5330054.793,/,7
NE_3775,434458.7822,5330010.181,/,7
NE_3776,435457.1624,5329965.573,/,11
NE_3777,436455.5415,5329920.97,/,14
NE_3778,437453.9194,5329876.372,/,9
NE_3780,439450.6716,5329787.188,/,2
NE_3781,440449.0459,5329742.601,/,3
NE_3782,441447.4191,5329698.02,/,2
NE_3783,442445.7913,5329653.443,/,2
NE_3832,414446.1777,5329904.842,/,1
NE_3833,415444.5927,5329860.148,/,1
NE_3845,427425.443,5329324.164,/,1
NE_3846,428423.8371,5329279.527,/,1
NE_3847,429422.2299,5329234.895,/,4
NE_3848,430420.6212,5329190.267,/,4
NE_3849,431419.0111,5329145.643,/,4
NE_3850,432417.3998,5329101.024,/,6
NE_3851,433415.787,5329056.409,/,6
NE_3852,434414.173,5329011.798,/,2
NE_3853,435412.5577,5328967.191,/,7
NE_3854,436410.941,5328922.59,/,7
NE_3855,437409.3234,5328877.992,/,2
NE_3856,438407.7044,5328833.398,/,1
NE_3857,439406.0843,5328788.81,/,2
NE_3909,415399.9018,5328861.732,/,1
NE_3925,431374.3903,5328147.252,/,3
NE_3926,432372.7832,5328102.633,/,4
NE_3927,433371.1749,5328058.02,/,2
NE_3928,434369.5653,5328013.411,/,2
NE_3929,435367.9542,5327968.805,/,7
NE_3930,436366.3421,5327924.205,/,5
NE_3931,437364.7286,5327879.608,/,4
NE_3932,438363.114,5327835.016,/,1
NE_3933,439361.4981,5327790.428,/,1
NE_3934,440359.8812,5327745.845,/,1
NE_3996,431329.7708,5327148.855,/,1
NE_3999,434324.9587,5327015.018,/,1
NE_4000,435323.3521,5326970.415,/,1
NE_4001,436321.7443,5326925.815,/,1
NE_4002,437320.135,5326881.22,/,1
NE_4004,439316.9133,5326792.043,/,1
NE_4005,440315.3005,5326747.461,/,1
NE_4006,441313.6867,5326702.883,/,1
NE_4007,442312.0719,5326658.309,/,1
NE_4008,443310.4559,5326613.74,/,1
NE_4065,431285.1527,5326150.455,/,1
NE_4066,432283.5542,5326105.84,/,1
NE_4067,433281.9545,5326061.229,/,1
NE_4068,434280.3533,5326016.622,/,1
NE_4069,435278.7511,5325972.02,/,1
NE_4070,436277.1475,5325927.422,/,1
NE_4071,437275.5427,5325882.828,/,2
NE_4072,438273.9366,5325838.238,/,1
NE_4137,435234.1513,5324973.621,/,1
NE_4140,438229.3497,5324839.842,/,1
NE_4197,427202.2661,5324332.135,/,1
NE_4201,431195.9205,5324153.643,/,2
NE_4202,432194.3306,5324109.03,/,2
NE_4203,433192.7394,5324064.422,/,2
NE_4208,438184.7641,5323841.443,/,5
NE_4260,423163.9404,5323512.271,/,1
NE_4261,424162.3663,5323467.626,/,1
NE_4262,425160.7906,5323422.986,/,1
NE_4263,426159.2137,5323378.349,/,1
NE_4264,427157.6351,5323333.717,/,1
NE_4265,428156.0551,5323289.089,/,1
NE_4266,429154.4736,5323244.465,/,1
NE_4268,431151.3064,5323155.229,/,2
NE_4270,433148.1337,5323066.012,/,2
